text,hate_speech
estar claro amable migrant sólo vaciar bolsillo sucio blanquito opresor objeto pagar dos pensión adicional vídeo estar sacado contexto,1
ahora haber volver lugar común joven ser llevar hospital psiquiátrico ser analizar prisión parecer estar repleta inmigrante Digas digar dos cultura ser tanto diferente ser mucho mucho difícil mezclar,1
Origen marroquí argelino no fallar,1
Extranjeros papel poder cubrir empleo poco demandado través,0
Madre mia sea Español hablar inmigración comentario ser mucho xenofobo hagaselir mirar orden cosa tener estudiar Español España fuera hora Lectivas no decir Cataluña no ser España ver venir también,0
verdad tener huevo ser grupo ecologista presionar dirección haber comprar relato sociedad ser financiar Rusia China país árabe acabemos depender,0
imigrante estar aquí papel ENCANTA ser mayor ilusión,1
quedar mucho importante ocurrir ayer ser celebración Conferencia Sectorial Infancia Adolescencia ser mucho importante paso dar España afrontar responder derecho infancia situación migración,0
nebro ser buen jente mirar güil esmiz luego violar machetean siete senegalés recién llegado selva quitar tontería Hollywood aterrizar mundo real,1
Aprobada convocatoria proyecto Cooperación Desarrollo Cantidad repartido siguiente manera Proyectos Cooperación desarrollo Proyectos Apoyo persona refugiado,0
ruso moro ruina total Europa ser exprimir económicamente acabar no tener dirigente altura circunstancia ir pagar,1
fin salir persona dos cojón,0
no confundir norma obligatorio país velo mujer musulmán entrar zapato mesquita práctica no obligatorio siquiera creyent comulgar,0
Oferta Vacante Delegado Internacional Delegado Desarrollo Comunitario Mali participar proceso selección entrar portal trabajo Cruz Roja trabajar dar alta tu CV inscríbete oferta,0
acabar tener sueño más bizarro historia mezclar bunker apocslipsis zombi examen gestión administrativo palacio agua faro pueblo gallego tunecino ligar autobús milf,0
no bro echar musulmán Kosovo normal después año dominio otomano sólo venir aquí decir ambos punto tener parte razón España deber hacer interesar,0
Policía Nacional haber detener Almería tres ciudadano argelino patronear presuntamente tres patera persona bordo origen magrebí,0
cosa ser racismo origen raza cosa fanatismo religioso rechazo integrismo musulmán ser integrismo Opus secta evangélico cristiano ser abogados cristiano yunqu ser pensamiento único abducido,0
siempre haber odiar puto país ser calor sahariano este verano q cojón tio,0
México piel Luis Miguel estar disco favorito música hispanoamericán junto Bachata rosa Juan Luis Guerra,0
no marikitar hacer pib moro,0
ser esperar luego creer mejor Rajoy amigo americano Marruecos Sáhara gas Argelia más europeo manquir perdamo,0
guineano Viola turista hotel Madrid mujer disponer entrar habitación ser abordar hombre negro violó huir salvaje ser detener estación autobús intentar huir,1
refugiado vasco Asier Guridi reafirmar lucha conseguir documento identidad,0
Encuestas TelenovelasLatinasEspaña ser unamaidenmanhattar lafuerzadeldestino Marina LaTraicionera mejor telenovela haber ver país votar aquí,0
morir adolescente palestino incendio campo refugiado Cisjordania MADRID Jul EUROPA PRESS adolescente palestino año haber morir martes madrugada después desatar incendio campo ref,0
moro no suponer gasto amenaza venir soplar salvajemente no poder pretender meter inmigrante España practicar solidaridad desnortado no,1
NADIES gobierno civilizada Europa quedar retratado políticamente diferencia trato dar migrant refugiado,0
vivir Latino España lanzar primero fanzine Zaragoza septiembre,0
ser solo decir verdad ser machista retrógrado dedicar atacar hermana musulmán juzgarla,0
Mas migrant USA,0
Kosovo ser musulmán Serbia ser católico ver partido desorientado,0
Jajaaja imagen no ser bulo además imagen ya texto ser original expresar mucho bien grande empresario grande fortuna llevar migrante pueblo llamo tener repartir migaja,0
menos mal tener Latinos mi ser Españoles,0
Aires flamenco africano llegar Noches Bohemia Quiñones llegar formato trío artistas invitado mucho especial Siri Kouyate regalar celestial melodía kora sábado Claustros Santo Domingo,0
motivo intervención último pleno Ayuntamiento cesión parcela cementerio municipal enterramiento musulmán publicar noticia lucha haber llevar defender derecho,0
acompañar emigrar Espana emigrar Migracion extranjeria nie cue tie,0
Iglesia idea siempre ser hacer ignorante persona estar comprobado país haber día hoy no avanzar no invertir ciencia tecnología mira latinoamericano mirar África gobierno ser extremadamente religioso promover más,0
feliz año Señores terreno Corazones Árabes Sirios Juro Dios Todopoderoso Juro Dios Todopoderoso Juro Dios Todopoderoso ser fiel servidor República Árabe Siria,0
acusando prevaricador llamar inmigrante sectario demagogo mentiroso defraudador aprovechado insolidario censurar Twitter querellar rueda así sanguijuela argentina así,0
sitio haber cosa interesante no compro argumento haber ir vez Dubái trabajo también ocio haber ir muchísimo Africa subsaharián trabajo conocer sitio ayudo superar prejuicio descartar medio mundo,0
Disfrute legado hispánico global indocumentado malicioso tergiversador historia decir hacer mal,0
saber musulmán ser realmente amigo solo tener matariar motivo religioso ver contestar,1
no creer haber tratar indocumentado momento cuanto mutis foro ser posible no estar acosar día no importar no rindo,0
robar sabrás haber robar ladrón no moro intentarás ir cuidado próximo vez evitarás pasar ahí poder pasar vagón moro tanto moro no vas ser racista haber robar moro vez no,0
últimahora Argelia desautorizar patronal bancario bloqueo relación comercial España gobierno argelino zanja relación comercial ser prerrogativa exclusivo Estado no organización profesional,0
ver querer ser echarno mora lavar vestido ser opinar hoy más nunca playa tener derecho desnudo ver así no venir,1
ConoceTuProvincia sabía AlcoleaDelRío conservar molino árabe ubicado cauce Guadalquivir sevillaesprovincia,0
piscina climatizada Soria haber hacer año cartel prohibir uso ropa interior debajo bañador coincidir más menos llegada primero inmigrante origen hispanoamericano ver ducha guisa,0
PalestinArte Camiseta bordado NotYourHabibti significar no ser querido mensaje estar reforzar noción no ser propiedad compra ayuda persona refugiado Palestina,0
Retratista feminazis sois MENTIROSAS haber prisión noticias falsas ser INMIGRANTE PAÍS ESPAÑOLES OS PAGAMOS TU horrible teatrero PAGADA millón hacer PELICULAS PAGADAS chiringuito HACER RIDÍCULO HUNDIROS no VALES leis,1
RESCATE PATERA Salvamento Marítimo Islas Baleares acabar rescatar Patera Personas Argelinas Varones Menor Salieron Bourmerdes lunes Motor Yamaha encontrar buen estado salud,0
LEY SECRETOS OFICIALES FRAGA carrero BLANCO castiella no saber hacer INDEPENDENCIA GUINEA ECUATORIAL padre más sufrir mucho tanto IR VOLVER siempre arreglar sortear LEY,0
Jajajaja encantar juntar colectivo siempre acabar salir mejor lgtb diversidad etnico indep diversidad étnico día moro llamar calvo,1
vendo entrada puro latino puerto zona oro purolatinopuerto,0
Africanas líder construyar futuro continente via,0
Mirs guarro murciano dos gota cabronser murciano guineano serar clan,0
existir persona Tierra no ser inmigrante,0
Soy Gibraltareño,0
dar árabe,0
Marroquíes argelino,0
Ocupación Paro Inseguridad Precios alimento Precios suministro Inmigración ilegal no más preocupo catalán ser hablar catalán senado,0
tener asistir misa formar parte agenda Reina tener saber misa haber ser rebelde no ir bien saber ir país árabe tener cabeza religión islámico exigir hacer,0
nombramiento nuevo Vicegobernador Marc Holland Gibraltar,0
chaval tener cosita eh notar tener sangre latinoamericano,0
Refescos abenir senegal instagram,0
primero disparo ech correr caballo salvaje harás documento matrícula contraviento película,0
Administración Nacional Migraciones trimestre total persona entrar salir China respecto trimestre anterior,0
Campañas musulmán Hispania siglo VIII,0
perro ser considerar impuro musulmán llevar chica hacer huir sujeto gustazo,0
Kayser ser sarcasmo mujer europeo defender inmigración pesar ola violación inmigrante,1
Hezbolá publicar imagen estación perforación israelí campo Karish arma naval organización musulmán chií amenazar Israel deber Líbano demanda justo negociación marítimo,0
AkınAkınözü alcance número cierto superar marca inimaginabl América Latina Europa país africano Medio Oriente arrancar verdadero legión fan incluso Brasil aún no haber difundir trabajo,0
presidente argelino Abdelmayid Tebune señalar entrevista deseo país ingrese BRICS asegurar país cumplir estándar formar parte grupo,0
Maduro seguir asegurar Venezuela registrar crecimiento económico más grande América Latina Caribe cifra ser misterio,0
facha no tener nacionalidad hecho facha odio hindu decir moro,0
Es pq ser moro verdad,0
gente bonito leer denunciar invisibilización mujer migración climático DeLaPoderioMeFio PeriodismoFeminista feminismoandaluz,0
después visita bodega amigo haber refugiar calor apartamento buen aperitivo burbujita chula amigo,0
Hola post hoy recomeir libro vacación Ubuntu Mungi Ngomane ser lección sabiduría africano vivir mejor bir water my friend Shannon Lee ser enseñanza Bruce Lee explicada hija,0
casi migrant rescatado Ocean Viking recibir puerto seguro Salerno Italia,0
Organizaciones argelino regional internacional lanzar campa onlinar llamado NotACrime denunciar represión autoridad argelino disidente sociedad civil independiente,0
Yo deber ser seto endemico Guinea Ecuatorial no ser tener año vida,0
ser tener ejército francés ser idioma culto oficial español Guinea Ecuatorial gente utilizar tribu tribu hablar idioma jodar mucho,0
mirar decir ser más catalán senegalés afincar Catalunya esforzar aprender lengua catalán típico abuelo Jaén hacer año vivir Catalunya no hablar catalán,0
Cataluña estar año ocupado árabe realidad no haber diferencia marroquí catalán,0
Sabes tiempo llevar campo Gibraltar esperar hospital línea tener llegar apertura,0
sentir papel na tener miedo morir no nazca,0
seguir migracion mediterraneo central Lampedusa Italia,0
mejor ser decir extremeño zona ser recibir más migración itálico promovido Augusto provincia dicho auténtico inútil,0
Librería Lata Peinada literatura latinoamericano centro cultural último librería Calders abierto agosto horario diferente volveré,0
secretaria Estado Migraciones intervenir conferencia ministro Inclusión explicar buena práctica Gobierno proteger persona desplazado Ucrania lograr integración social laboral,0
no firme denunciar simplemente haber decir decir ley tanto indocumentado no ser contrario ser fundamental trabajador sepa derecho deber empresario,0
educarlo ser hijo imaginar,0
Bloque cultural llamar árabe iraní turco rezar no dar ostia ser musulmán étnicamente marroquí no tener ver siquiera dentro sunnismo seguir norma ser mas concepción ver bloque,0
Unión Europea haber sacar normativa medio comunicación aborden información mujer musulmán ir tapado tacto no demonizar islam tacto pedir UE ser Islam utilizar cristianismo,0
